numero,CSD_code,Electronic_E,Dispersion_E,Dipole_M,Metal_q,HL_Gap,HOMO_Energy,LUMO_Energy,Polarizability
83673,KEXPUZ,-3996.752552,-0.175806,5.4701,1.03345,0.12489,-0.16013,-0.03524,487.576604
83674,MIZXID,-3395.683855,-0.169078,2.0078,1.14046,0.01066,-0.11085,-0.10019,449.896983
83676,LAPWUV,-3884.022125,-0.164909,5.368,1.19187,0.1259,-0.19664,-0.07074,528.957963
83677,GEJYOL,-7845.787587,-0.149168,8.0847,0.87576,0.08057,-0.17011,-0.08954,400.568355
83679,SAWPAK,-3888.869285,-0.201747,6.8619,1.20689,0.17507,-0.1825,-0.00743,537.191349
83680,JAMNUJ,-5180.456411,-0.168426,9.534,1.1458,0.16635,-0.32264,-0.15629,428.769442
83681,SAZCUT,-3022.794291,-0.120687,5.3163,1.03202,0.19959,-0.16492,0.03467,316.421534
83683,WORLAQ,-3524.542797,-0.123618,11.4437,0.83596,0.15121,-0.18916,-0.03795,365.694755
83684,COFDOT,-2939.953616,-0.092618,7.663,1.16156,0.15177,-0.33247,-0.1807,259.8494
83685,QIWRUK,-3821.798528,-0.048745,5.5422,0.84476,0.11435,-0.23229,-0.11794,230.598939
83688,GELLUH,-4234.068181,-0.096153,10.9797,1.19876,0.14744,-0.22403,-0.07659,319.721901
83689,FIMDIP,-4025.184394,-0.053189,10.7777,0.93865,0.11072,-0.19915,-0.08843,208.671828
83691,TIXREY,-3422.960306,-0.097319,7.0276,0.88942,0.15635,-0.183,-0.02665,286.699217
83692,NAQGUK,-3500.845972,-0.057281,7.1763,0.95452,0.1362,-0.23703,-0.10083,227.0931
83693,SEZVID,-2914.591006,-0.058369,0.0156,1.1817,0.1177,-0.20807,-0.09037,212.707032
83694,KOZYEF,-4939.170572,-0.1505,6.951,0.87943,0.0703,-0.16479,-0.09449,490.094254
83695,BENLAH,-2536.74489,-0.046725,8.4799,1.04511,0.15978,-0.20613,-0.04635,149.272904
83696,YAVDEG,-3423.456767,-0.059507,3.9905,0.98289,0.12579,-0.21421,-0.08842,207.151233
83699,ISIKAY,-3215.303934,-0.085984,3.4098,0.92014,0.15452,-0.1801,-0.02558,284.328606
83700,YOQCEN,-7961.598587,-0.101305,10.6275,0.94719,0.13164,-0.21254,-0.0809,304.298366
83701,TAHFUE,-6322.722703,-0.252543,2.1305,1.22418,0.06748,-0.18144,-0.11396,730.557043
83703,WULXUW,-4039.696352,-0.209522,2.5089,1.16302,0.15514,-0.18853,-0.03339,572.302423
83704,LUFKUS,-3196.080821,-0.037995,6.9468,0.95128,0.20932,-0.25327,-0.04395,152.818802
83705,GALGAC,-3384.862086,-0.0885,7.2566,0.89306,0.09568,-0.17024,-0.07456,278.0725
83707,KIJXEH,-2954.320284,-0.056762,0.0019,1.17534,0.12486,-0.19737,-0.07251,208.186415
83708,FOJTUV,-3330.981186,-0.095411,10.5185,1.1427,0.10967,-0.20374,-0.09407,307.096939
83709,VUHTEY,-3566.844162,-0.058746,15.406,1.0766,0.1533,-0.20479,-0.05149,192.678465
83711,REZDEI,-2946.673429,-0.04773,1.0986,1.17456,0.17758,-0.21799,-0.04041,207.441413
83712,RANHOF,-4117.42011,-0.141903,1.5906,1.18941,0.11788,-0.192,-0.07412,394.22876
83714,HUBBEM,-4820.827201,-0.248853,6.6112,1.04791,0.11939,-0.16469,-0.0453,639.717347
83717,KIWNOU,-7918.237631,-0.054353,4.0285,1.17609,0.17643,-0.2366,-0.06017,245.018813
83719,ITUJEO,-3505.269122,-0.090198,9.0035,0.96249,0.17159,-0.21078,-0.03919,257.939848
83720,ESOGOK,-4607.665347,-0.182604,12.0669,0.90491,0.13,-0.19481,-0.06481,475.337381
83721,GERLEX,-3381.011771,-0.108039,4.4012,0.90795,0.19963,-0.18293,0.0167,289.878483
83722,DUCRID,-3355.757201,-0.112225,6.9541,1.10205,0.17299,-0.21678,-0.04379,297.546341
83723,QOBTAE,-2395.979757,-0.054026,4.7271,1.11246,0.14735,-0.17904,-0.03169,175.545833
83724,ZIPPOD,-2929.905501,-0.089709,3.4476,1.21637,0.24033,-0.19679,0.04354,268.428329
83727,LEHNOD,-7598.456476,-0.050039,9.7552,0.91698,0.08907,-0.21921,-0.13014,208.58824
83728,LUJKIM,-3832.653954,-0.155245,7.8238,1.12013,0.08606,-0.17198,-0.08592,493.659154
83730,NIFSUR,-6669.272321,-0.224046,3.2684,1.22112,0.08576,-0.17327,-0.08751,635.263437
83732,WEDVIK,-4514.223696,-0.112012,7.5088,1.0303,0.07746,-0.17881,-0.10135,377.877467
83733,LIYFAA,-4539.909991,-0.227519,5.0771,1.17852,0.07693,-0.20351,-0.12658,582.210578
83735,POFSOU,-3405.282384,-0.181723,8.9043,1.17213,0.10112,-0.14059,-0.03947,468.883979
83739,IBEQUB,-4238.265937,-0.162334,1.9436,0.90404,0.16661,-0.18358,-0.01697,435.062741
83740,WUDMEN,-2886.902158,-0.073505,6.203,1.18042,0.11816,-0.18106,-0.0629,254.402888
83741,DOVDID,-4226.790625,-0.146508,9.8158,1.16823,0.1193,-0.30943,-0.19013,421.545142
83742,NABNAI,-3456.483835,-0.053787,10.723,0.97515,0.09455,-0.21547,-0.12092,213.584996
83743,JARLUM,-3726.096782,-0.142384,8.1068,1.15173,0.09542,-0.18056,-0.08514,462.888164
83744,GUCHAN,-2951.766994,-0.121767,7.2181,1.15162,0.22769,-0.32338,-0.09569,296.64029
83746,SOBRAD,-3098.970845,-0.069229,0.0211,1.17691,0.09485,-0.18341,-0.08856,243.005968
83747,JIDTOI,-3783.216046,-0.180662,7.2076,1.17409,0.11817,-0.16941,-0.05124,485.77697
83750,ZUZXOJ,-4875.892522,-0.1715,8.5657,0.81588,0.13945,-0.161,-0.02155,458.84581
83751,XABFAK,-3543.312831,-0.136078,0.0122,1.23315,0.1046,-0.191,-0.0864,406.683804
83752,MAYNIM,-3965.460335,-0.080142,8.9475,1.05956,0.10344,-0.20432,-0.10088,293.877831
83754,IHEXUP,-4856.996746,-0.197998,6.0423,1.03043,0.18703,-0.19288,-0.00585,499.336499
83755,QIGQOM,-4141.533573,-0.26016,2.2915,1.20401,0.11199,-0.18324,-0.07125,648.916809
83757,REHDIS,-3190.492458,-0.088301,8.7556,1.16361,0.10542,-0.20473,-0.09931,326.423752
83758,PUWWOV,-8709.285211,-0.154647,13.6659,0.92998,0.07997,-0.18324,-0.10327,530.195587
83760,DECBAP,-8763.270604,-0.113836,2.7701,0.9707,0.1056,-0.21122,-0.10562,381.179718
83762,AZIFIA,-3429.103437,-0.07124,9.9812,0.95,0.10099,-0.21772,-0.11673,241.152414
83763,TAQWUG,-3623.490632,-0.163765,1.5557,1.26642,0.09508,-0.17979,-0.08471,469.769339
83765,YENSEQ,-3280.855674,-0.095209,9.8101,1.12315,0.07378,-0.20859,-0.13481,326.282006
83767,IPETOO,-5221.54676,-0.138363,0.0002,1.27541,0.16902,-0.2024,-0.03338,400.493037
83768,QIGPIF,-5350.70967,-0.185526,5.7314,1.20165,0.1071,-0.20016,-0.09306,512.089863
83770,AREHOW,-7462.635644,-0.303468,0.0025,0.79574,0.11832,-0.16889,-0.05057,770.172922
83773,VEVKIR,-4521.330796,-0.118363,6.3034,0.87595,0.07265,-0.16418,-0.09153,399.818571
83774,QAGFAF,-4141.778036,-0.107043,4.8934,0.91238,0.09544,-0.18738,-0.09194,338.026266
83775,CABHOE,-5232.207638,-0.160796,7.6673,1.17422,0.10109,-0.22581,-0.12472,590.77318
83776,RIDDEP,-4520.054219,-0.180683,7.3082,1.08956,0.14988,-0.20239,-0.05251,494.66152
83777,IROJOP,-5187.424239,-0.187946,9.3412,0.97427,0.15194,-0.21638,-0.06444,531.671207
83778,ZIQBIM,-3259.161812,-0.071677,0.002,1.20277,0.12786,-0.22683,-0.09897,260.551143
83779,LEVVOY,-5762.359974,-0.137988,6.0536,0.98894,0.21123,-0.22111,-0.00988,405.923573
83780,OVADIZ,-3979.568223,-0.14261,9.6406,1.15977,0.00817,-0.18227,-0.1741,459.699654
83781,QAKBOT,-3787.11328,-0.085168,10.1098,0.93489,0.11599,-0.21091,-0.09492,292.813821
83783,GEPDAH,-3149.584585,-0.093238,4.5842,1.1824,0.12242,-0.1821,-0.05968,331.23711
83784,MIKFUJ,-3379.91084,-0.175251,5.1954,1.20996,0.11224,-0.16968,-0.05744,439.823969
83786,FEXDEU,-3790.535354,-0.105944,4.2846,0.94608,0.09759,-0.17003,-0.07244,342.855121
83787,HOBHIP,-3328.785598,-0.156204,7.8801,1.29405,0.17907,-0.17192,0.00715,404.826767
83788,UVUMAB,-3107.408595,-0.046021,11.7192,1.13058,0.1904,-0.19837,-0.00797,180.945431
83789,WOWQII,-4935.578535,-0.210419,4.7657,1.03708,0.13376,-0.18559,-0.05183,530.645173
83790,RUQSOL,-2931.939493,-0.076875,5.8628,1.0379,0.24299,-0.34637,-0.10338,208.024676
83791,SEZXAX,-3457.114099,-0.109804,4.4921,1.16992,0.1657,-0.20418,-0.03848,390.315836
83792,VIMCIF,-4317.679499,-0.086829,6.114,1.02899,0.08026,-0.17701,-0.09675,312.274782
83794,JOLKEC,-4092.691505,-0.209379,2.3353,1.20013,0.08584,-0.17275,-0.08691,597.668546
83795,UHOMAG,-3045.750743,-0.102309,3.5314,1.26188,0.1711,-0.18414,-0.01304,281.76851
83796,AJICON,-3382.537753,-0.05754,9.5663,0.95165,0.10675,-0.20335,-0.0966,211.43993
83797,FISMOJ,-3762.180866,-0.032708,15.3721,0.8655,0.089,-0.21827,-0.12927,155.420423
83798,GERTEE,-3145.148531,-0.089522,10.6386,1.15802,0.09455,-0.18754,-0.09299,295.417323
83801,LEQJOH,-3709.689271,-0.162895,2.0591,1.16626,0.13137,-0.17253,-0.04116,463.553552
83802,HOPJUT,-3238.081802,-0.094836,10.0221,0.85462,0.08762,-0.19435,-0.10673,311.374607
83803,CIKGUY,-4476.249267,-0.107119,5.6969,0.94811,0.08941,-0.18881,-0.0994,351.834593
83804,JOFLUM,-3295.207552,-0.063191,9.4639,0.95043,0.20034,-0.22871,-0.02837,202.91014
83805,FOQSAH,-3671.199637,-0.084426,5.606,0.92293,0.17697,-0.21455,-0.03758,286.935145
83806,QADTEX,-3671.55306,-0.136579,6.7547,1.14816,0.07087,-0.17248,-0.10161,445.65053
83808,CIQLAP,-12134.58406,-0.088673,3.6857,0.83967,0.09985,-0.16288,-0.06303,322.963455
83810,QANSAB,-3042.717226,-0.060746,7.5941,1.19904,0.11168,-0.19537,-0.08369,220.777209
83811,EJEBIF,-3215.388914,-0.066069,0.0189,1.1907,0.16958,-0.2395,-0.06992,230.814629
83813,JOFMEX,-3216.613643,-0.050741,9.4345,0.95079,0.20005,-0.22888,-0.02883,179.884753
83816,RAMGAO,-4436.725379,-0.193216,8.8755,0.99074,0.11416,-0.20754,-0.09338,480.195181
83817,TECBOU,-2804.301887,-0.057273,5.8532,1.17511,0.07593,-0.33567,-0.25974,197.026142
83819,YASCAY,-4153.995336,-0.152355,11.5528,0.96412,0.14599,-0.20641,-0.06042,424.189601
83820,HAMGIL,-3690.764281,-0.158725,0.0002,1.26439,0.08955,-0.18108,-0.09153,504.406032
83821,ISATIF,-4221.98612,-0.15379,3.556,1.08488,0.10525,-0.18418,-0.07893,461.050262
83822,EMAFUV,-4936.711297,-0.254391,0.0338,1.22372,0.09951,-0.2121,-0.11259,713.522501
83823,YOQBAI,-4574.56223,-0.099552,9.4322,0.95654,0.13641,-0.22864,-0.09223,292.928008
83825,IDAVER,-3331.911417,-0.099037,7.8194,1.17652,0.11431,-0.21292,-0.09861,331.098367
83826,REVYOH,-3538.812605,-0.128053,5.6576,1.12345,0.15156,-0.19902,-0.04746,388.094586
83827,MEGXEC,-7520.158195,-0.062173,8.7323,0.96548,0.09724,-0.20665,-0.10941,212.8811
83828,UFAQAT,-5201.531879,-0.136747,2.5573,1.20184,0.14824,-0.20387,-0.05563,427.161991
83829,TEFKIZ,-4895.204721,-0.104407,8.5479,1.17323,0.09594,-0.18949,-0.09355,367.944159
83830,WILHOR,-3320.33188,-0.072144,7.1581,1.21848,0.14621,-0.19634,-0.05013,274.926188
83832,LAJCAB,-10135.19106,-0.092585,3.213,0.99593,0.10134,-0.06632,0.03502,374.799057
83834,SAWGEE,-7656.641352,-0.075066,10.2741,0.9678,0.16432,-0.22249,-0.05817,239.904768
83835,PUVDUF,-2880.56595,-0.04747,9.6008,1.17252,0.20493,-0.21659,-0.01166,186.503355
83836,SOCGOJ,-8071.144156,-0.086364,4.0373,1.1924,0.10547,-0.19313,-0.08766,314.520718
83837,PIXRUJ,-2783.853756,-0.10671,0.2597,1.12823,0.0128,-0.10499,-0.09219,291.262143
83838,NIHMIC,-3189.436367,-0.120471,0.1221,1.24332,0.18836,-0.20768,-0.01932,287.363396
83839,MIDQEY,-5285.305048,-0.1678,2.8333,0.87808,0.11211,-0.18727,-0.07516,503.5418
83840,VOBRIO,-3954.348974,-0.161602,4.9677,1.14476,0.10047,-0.28505,-0.18458,438.972458
83841,OPUKIU,-3316.052761,-0.064664,8.5683,0.94351,0.18915,-0.22598,-0.03683,213.617501
83844,YAKYER,-4211.065057,-0.083952,2.6297,0.88344,0.13853,-0.19504,-0.05651,277.492053
83845,JUKXEU,-3519.108456,-0.068234,11.4461,0.95668,0.1041,-0.2059,-0.1018,238.432583
83846,HAMDAA,-4305.215103,-0.240149,4.186,1.21202,0.07329,-0.16968,-0.09639,654.400455
83848,VACMEU,-4843.642786,-0.146543,14.2321,1.1597,0.12301,-0.21943,-0.09642,405.433613
83849,DIXXIS,-4845.982284,-0.198885,4.4546,1.18925,0.08497,-0.18379,-0.09882,654.105334
83850,QIYBIK,-3746.943013,-0.139309,2.2554,1.21907,0.11998,-0.18374,-0.06376,390.643785
83854,AZOGIF,-3855.489421,-0.122436,7.3755,0.93599,0.17775,-0.21422,-0.03647,346.876588
83855,SUZBEU,-4106.135053,-0.178632,0.006,1.22326,0.12322,-0.18577,-0.06255,529.154822
83858,ATEVOM,-3240.306444,-0.075288,0.0222,1.20502,0.00777,-0.24912,-0.24135,248.705197
83859,BESWUU,-9489.838862,-0.156259,10.7006,0.95438,0.13625,-0.22031,-0.08406,474.6537
83861,WAMXEQ,-3482.820472,-0.129987,4.4217,1.19953,0.08778,-0.19529,-0.10751,395.73041
83862,HUBMUM,-3024.997999,-0.071917,0.0037,1.1573,0.1233,-0.19122,-0.06792,232.871856
83864,LUNSIX,-5328.238013,-0.101929,8.1268,1.05219,0.10332,-0.31411,-0.21079,273.966878
83866,WILTUJ,-4018.865811,-0.258454,7.976,1.20138,0.11379,-0.16148,-0.04769,582.483627
83872,SUSLOJ,-4546.027122,-0.256529,2.3707,1.17257,0.14861,-0.18711,-0.0385,616.061169
83874,QOQGUA,-3595.168952,-0.151765,5.2574,1.10472,0.13323,-0.17925,-0.04602,422.966577
83876,LELFAL,-2740.399656,-0.072544,5.9611,1.17232,0.10488,-0.20372,-0.09884,240.389771
83878,HILMOG,-3406.301522,-0.0828,7.2,1.23081,0.02675,-0.13992,-0.11317,307.664628
83879,SAZCON,-2730.556996,-0.079516,3.0249,1.12482,0.19986,-0.17984,0.02002,230.785109
83880,VUQCEQ,-3112.228397,-0.086085,8.035,1.16478,0.10744,-0.19802,-0.09058,276.107419
83883,XIKSAL,-4716.271917,-0.190289,3.6436,1.23092,0.08992,-0.19495,-0.10503,560.605447
83884,JOMYER,-4898.509953,-0.176197,4.1329,1.14917,0.07922,-0.21148,-0.13226,609.69118
83886,QIBTUR,-4061.159069,-0.062624,5.1073,0.85932,0.13961,-0.18806,-0.04845,252.789009
83887,YIMWAU,-3742.509476,-0.091529,7.1646,1.13743,0.11991,-0.19776,-0.07785,326.442264
83888,QAHRUO,-3445.311511,-0.07179,9.373,0.96502,0.10853,-0.21089,-0.10236,222.799478
83889,KIMPAX,-6260.594681,-0.08298,11.6909,0.97706,0.09086,-0.20706,-0.1162,294.84301
83890,FOLRUW,-3928.187754,-0.175383,6.8665,1.05193,0.12387,-0.17841,-0.05454,479.369518
83891,PEQYIU,-5043.562764,-0.075085,8.816,0.95506,0.13958,-0.23041,-0.09083,265.069347
83892,HUXTID,-3310.38029,-0.092662,9.4916,1.04301,0.17344,-0.21671,-0.04327,274.499364
83893,BODYOL,-3870.791869,-0.156268,15.422,1.19022,0.12571,-0.18998,-0.06427,421.321404
83894,MEXFOM,-2871.504607,-0.068767,12.2572,1.10336,0.13287,-0.17486,-0.04199,254.145041
83895,SUNYOQ,-7964.617242,-0.11177,8.5999,0.96605,0.13804,-0.20716,-0.06912,336.750787
83896,WABPAS,-3873.25657,-0.145858,0.0024,1.21197,0.13048,-0.19084,-0.06036,443.862342
83897,MIMCAO,-3241.129066,-0.137431,6.167,1.10978,0.14107,-0.17015,-0.02908,383.535762
83898,FOZBAY,-3464.32922,-0.144765,7.1902,1.19684,0.19662,-0.18716,0.00946,397.843976
83899,IGOBAJ,-3938.71836,-0.150287,8.5988,0.9657,0.1564,-0.22399,-0.06759,391.536209
83900,UYAQAO,-3020.250535,-0.086431,10.1586,1.09184,0.08962,-0.17165,-0.08203,279.853554
83901,NUFDEZ,-4326.831668,-0.129119,0.0068,1.20759,0.11732,-0.24517,-0.12785,383.510268
83904,TEDGUF,-2964.283035,-0.084037,5.0913,1.1824,0.12278,-0.18319,-0.06041,273.172039
83906,QESSUC,-5307.553129,-0.234075,9.2657,1.22206,0.11959,-0.19242,-0.07283,591.395931
83907,HASLAQ,-10035.55004,-0.050486,32.6007,0.91029,0.00688,-0.17885,-0.17197,220.56037
83908,WEGBEP,-3480.931958,-0.094039,0.001,1.1829,0.18408,-0.2167,-0.03262,268.069438
83909,JEPVEI,-4425.810299,-0.087957,14.4255,1.1368,0.11157,-0.18856,-0.07699,291.209151
83910,KOVRAQ,-3120.26923,-0.105379,6.5606,1.19142,0.1235,-0.17472,-0.05122,314.391064
83912,YAVJEM,-3872.516751,-0.091293,9.6148,1.1513,0.07365,-0.1783,-0.10465,297.123107
83913,MOHRAC,-3531.265973,-0.102557,8.5291,1.16597,0.11889,-0.19527,-0.07638,382.31401
83914,YALWOX,-3814.347849,-0.204549,1.5933,1.19255,0.16031,-0.21081,-0.0505,538.551953
83916,NEQYAJ,-3921.580258,-0.171875,5.6664,1.01419,0.12058,-0.16276,-0.04218,482.942557
83917,LAZDIZ,-8338.376806,-0.26662,0.0057,1.25357,0.10908,-0.20001,-0.09093,644.045794
83918,INICZN,-2956.616725,-0.073242,0.0095,1.30399,0.1373,-0.22307,-0.08577,218.167887
83919,QOHDOH,-4983.237504,-0.302395,5.2821,1.21655,0.10658,-0.17924,-0.07266,751.954042
83920,TOCKII,-4059.499466,-0.172655,10.6176,1.15545,0.09648,-0.16453,-0.06805,492.45808
83921,VIVNOF,-2962.968331,-0.06446,7.2168,0.99422,0.14951,-0.33805,-0.18854,192.38021
83924,NEPPIH,-3885.291126,-0.103024,10.7326,1.16027,0.13435,-0.22242,-0.08807,379.384696
83925,EQOJEA,-3900.954407,-0.104853,13.3329,0.94748,0.1204,-0.21055,-0.09015,342.31785
83927,LARYOS,-3189.454163,-0.105252,9.2809,1.16565,0.15309,-0.19135,-0.03826,305.833314
83928,EVAVAY,-4362.231734,-0.09266,8.4897,0.86019,0.03838,-0.14688,-0.1085,318.675491
83929,NAGSIY,-4703.655379,-0.137902,14.0185,0.96106,0.02817,-0.12675,-0.09858,408.920948
83930,IDANOS,-3697.200474,-0.099025,0.0039,1.20353,0.17072,-0.24957,-0.07885,311.304835
83931,ANICAC,-3161.845435,-0.036707,6.3941,1.00165,0.25072,-0.23277,0.01795,141.811483
83933,VUJJUH,-3930.879376,-0.091907,11.933,0.92945,0.07743,-0.21648,-0.13905,315.865859
83934,CINQAT,-3777.032684,-0.162824,3.2689,1.15861,0.07053,-0.17834,-0.10781,491.710301
83935,EQOVOV,-2835.06713,-0.057854,8.8354,1.02435,0.22071,-0.34986,-0.12915,174.105254
83937,KEVBIZ,-5743.904905,-0.181042,12.8119,0.95345,0.12953,-0.19963,-0.0701,492.970893
83939,DAMKOT,-3303.921427,-0.111113,5.2149,1.16347,0.11763,-0.19838,-0.08075,318.53863
83940,EDAWOX,-3090.204163,-0.110602,2.2738,1.08799,0.17064,-0.19098,-0.02034,321.801118
83941,ICECAV,-3636.947363,-0.166308,1.9609,1.17667,0.15157,-0.18674,-0.03517,464.494705
83944,HIJXAZ,-5153.029249,-0.202816,1.1358,1.19693,0.13824,-0.23222,-0.09398,555.630191
83945,AXEDAK,-3236.245381,-0.051106,9.5478,0.92597,0.10531,-0.22374,-0.11843,185.487956
83946,TULLUJ,-3042.565688,-0.076495,6.4893,0.97545,0.11731,-0.33571,-0.2184,227.803517
83947,RUCMAE,-3176.501589,-0.036617,8.9302,0.96864,0.14644,-0.23315,-0.08671,147.442077
83948,JEPVOS,-3912.617498,-0.092677,16.0584,1.14093,0.11253,-0.17384,-0.06131,290.200295
83949,GUYHAJ,-4315.421265,-0.107548,10.7103,0.99395,0.08103,-0.18419,-0.10316,351.822907
83950,FEMZIJ,-4980.938467,-0.214432,0.0041,1.08692,0.0584,-0.16555,-0.10715,570.16665
83951,WULWOP,-3707.114107,-0.165434,3.566,1.1677,0.15966,-0.19765,-0.03799,463.990871
83952,RUXJAX,-4150.749885,-0.207956,5.1867,1.19397,0.10907,-0.185,-0.07593,573.003661
83953,WEKVUF,-3338.857814,-0.089152,5.2165,1.03183,0.12237,-0.31771,-0.19534,287.818333
83955,DAJKOR,-4103.585338,-0.08236,6.891,1.05471,0.17254,-0.17451,-0.00197,298.040448
83956,LOQGUU,-3780.454275,-0.164202,1.7862,1.21359,0.20487,-0.22141,-0.01654,435.11159
83957,LIBFEH,-3870.224552,-0.164422,2.681,1.1911,0.05537,-0.16322,-0.10785,467.113598
83958,FEGCAY,-4446.263859,-0.182956,8.1543,0.64873,0.15027,-0.2059,-0.05563,524.41312
83960,EQIWUW,-4566.183517,-0.155425,11.603,0.96205,0.20059,-0.20819,-0.0076,570.256769
83962,WEWVIG,-3438.30584,-0.080134,0.0024,1.25767,0.03723,-0.15656,-0.11933,298.755892
83964,HOBGIO,-3639.350195,-0.148282,2.7426,1.2656,0.09255,-0.18231,-0.08976,463.801274
83965,UQUNUQ,-3293.975724,-0.074674,0.2359,1.19257,0.16958,-0.23915,-0.06957,254.111184
83966,JIQWIP,-3547.294165,-0.158589,2.6421,1.19928,0.05649,-0.16211,-0.10562,452.328971
83969,EHOYAC,-3000.029381,-0.074172,3.9531,1.16088,0.17651,-0.19464,-0.01813,280.77453
83970,VUGCIK,-3637.293124,-0.100633,11.0726,1.18493,0.13956,-0.2478,-0.10824,362.255927
83971,UBOBUI,-10179.9479,-0.062024,6.1372,0.94312,0.14339,-0.24551,-0.10212,265.89601
83972,LEHDAF,-3061.44889,-0.057811,8.7474,0.80493,0.07545,-0.20049,-0.12504,248.470089
83973,EKIGEM,-3135.881333,-0.074116,0.0117,1.21492,0.17486,-0.21592,-0.04106,249.784184
83974,SEHVAC,-7919.48489,-0.08253,7.657,0.94837,0.1661,-0.23053,-0.06443,311.896478
83975,KUQBIJ,-3050.915579,-0.105575,2.4256,1.07242,0.18369,-0.20364,-0.01995,310.114145
83977,PICQOJ,-3216.985508,-0.087421,9.4558,1.15781,0.10325,-0.30865,-0.2054,290.799377
83978,FUGNEB,-3824.505438,-0.070308,0.0012,1.16568,0.16323,-0.22304,-0.05981,242.459414
83979,OVAPEH,-3646.751405,-0.150749,4.4237,1.18079,0.11512,-0.17577,-0.06065,453.304937
83980,DITWUB,-3605.024015,-0.127431,0.0158,1.20307,0.12079,-0.20236,-0.08157,394.292128
83981,MIJMIE,-5253.116338,-0.154248,7.234,0.95718,0.14674,-0.22381,-0.07707,484.57904
83984,DAQHUA,-4499.635028,-0.165205,3.6907,0.96245,0.09121,-0.16993,-0.07872,474.651186
83985,MEGKAL,-4003.246872,-0.06665,2.5362,0.88043,0.14733,-0.17194,-0.02461,246.016671
83986,POMMEL,-2975.204325,-0.042367,15.375,1.18808,0.15114,-0.23294,-0.0818,168.617119
83987,WIMWAR,-3520.08566,-0.072177,8.5405,0.94509,0.17977,-0.21378,-0.03401,247.725818
83988,POFLED,-6019.335856,-0.123752,4.3311,1.01158,0.07241,-0.08198,-0.00957,421.479413
83989,HOPHOK,-4352.627293,-0.099892,0.0964,1.27532,0.01367,-0.16586,-0.15219,359.080368
83992,HIQBIS,-3270.180393,-0.102578,4.9258,1.17334,0.10892,-0.18446,-0.07554,356.410903
83993,OSOCUW,-8914.20387,-0.230578,9.2904,0.96362,0.09373,-0.20553,-0.1118,599.656325
83994,NIDVUR,-2876.578982,-0.078575,6.3875,1.08821,0.26057,-0.36238,-0.10181,199.307722
83995,ITIYUH,-4078.187209,-0.184951,7.3136,1.12804,0.11582,-0.18041,-0.06459,509.394612
83996,HOHVAB,-4122.141676,-0.084527,4.5017,0.87457,0.1107,-0.17212,-0.06142,298.102747
83997,BADRUU,-4414.072186,-0.248546,4.0849,1.18966,0.0812,-0.16667,-0.08547,713.394784
83998,GANZEC,-4331.509192,-0.11357,9.6728,1.13544,0.0718,-0.28025,-0.20845,355.138769
83999,UKUXII,-8116.280425,-0.108066,3.8196,1.16674,0.11793,-0.1969,-0.07897,341.732855
84000,CERPUM,-3377.910576,-0.109131,5.7611,1.24506,0.08851,-0.17869,-0.09018,325.53316
84001,TAPSEL,-4143.795059,-0.112854,24.908,1.15002,0.04754,-0.14322,-0.09568,346.044975
84002,USEDED,-4082.552676,-0.23123,0.0537,1.11257,0.0959,-0.17761,-0.08171,619.271115
84003,MULBAX,-3118.722872,-0.084294,6.8049,1.04649,0.15083,-0.33121,-0.18038,247.828241
84004,XUCGEI,-3370.126901,-0.112123,12.8051,1.08413,0.1421,-0.20974,-0.06764,320.325925
84005,IJIVON,-3355.777074,-0.049681,8.6313,1.1186,0.15183,-0.1939,-0.04207,201.866301
84006,BAMWET,-3350.776554,-0.136334,6.7502,1.16123,0.18949,-0.22849,-0.039,371.022243
84008,MIWSOC,-3376.468776,-0.092004,0.7235,1.18988,0.1252,-0.17452,-0.04932,341.167531
84009,XUTJIF,-8096.704858,-0.052904,6.4906,0.94396,0.14515,-0.24079,-0.09564,221.171126
84010,POKPUD,-2766.866041,-0.061599,2.4253,1.18522,0.23019,-0.21199,0.0182,193.014242
84011,OMEXIP,-2645.118021,-0.025127,5.8802,0.89467,0.19887,-0.22451,-0.02564,142.799082
84012,KITLAD,-8014.876393,-0.099394,13.223,0.8122,0.13079,-0.2036,-0.07281,342.24254
84015,BENDAB,-2809.619325,-0.061537,9.1087,1.15177,0.10245,-0.19204,-0.08959,229.991683
84016,EJAREM,-6162.57859,-0.130767,8.6652,0.98847,0.18046,-0.23406,-0.0536,366.470291
84017,UYAHUY,-4478.490409,-0.167767,6.5901,0.94447,0.09082,-0.17926,-0.08844,523.953831
84018,ZIZGOH,-8626.184318,-0.161052,9.2639,0.79415,0.14933,-0.21674,-0.06741,404.07862
84020,YUHNOF,-3683.254774,-0.143177,9.0812,1.1409,0.12361,-0.31129,-0.18768,366.581111
84022,TIGXEO,-5591.525996,-0.113562,0.0163,1.1635,0.12476,-0.19866,-0.0739,394.4445
84023,IRISEJ,-7826.081414,-0.090365,9.5374,0.954,0.14219,-0.20814,-0.06595,291.713442
84024,KAKYEA,-3536.375475,-0.10126,7.4468,0.91613,0.15489,-0.15921,-0.00432,294.578948
84027,KAZKUT,-3614.384419,-0.070759,7.802,0.9494,0.17156,-0.22123,-0.04967,241.727012
84028,GUFGUJ,-4144.176618,-0.154372,10.7032,0.93727,0.13104,-0.15329,-0.02225,460.083062
84029,MILKEX,-3977.493236,-0.129438,2.6938,1.0279,0.15653,-0.19367,-0.03714,427.537742
